product_sk,product_id,product_name,brand,sku,category_id,category_name,supplier_id,supplier_name,supplier_type,mrp,selling_price,cost_price,product_rating,total_reviews,product_status,is_returnable,launch_date,effective_start_date,effective_end_date,is_current
928,PROD000971,Samsung Redmi 9259,Samsung,SKU-SAM-MOB-9520,CAT0006,Mobiles,SUP0088,Modern Kitchen Appliances Ltd,Wholesaler,94097.0,60222.08,47212.58,2.9,43133,ACTIVE,true,2024-12-04,2026-06-07,9999-12-31,true
929,PROD000972,H&M Relaxed Fit 9937,H&M,SKU-H&M-WOM-9400,CAT0032,Women Clothing,SUP0114,GreenPlast Containers Ltd,Wholesaler,86416.0,70861.12,59583.76,4.5,28818,ACTIVE,true,2024-09-04,2026-06-07,9999-12-31,true
934,PROD000977,Realme Galaxy s17 5404,Realme,SKU-REA-MOB-5164,CAT0006,Mobiles,SUP0044,Sutra Weaves & Textiles,Distributor,59134.0,55585.96,45362.78,3.9,42397,ACTIVE,false,2024-01-14,2026-06-07,9999-12-31,true
937,PROD000980,Mamaearth Anti-dendruff 2666,Mamaearth,SKU-MAM-HAI-9342,CAT0078,Haircare,SUP0082,Modern Hosiery Wholesalers,Wholesaler,18362.0,16709.42,10438.72,2.7,31843,ACTIVE,true,2025-01-22,2026-06-07,9999-12-31,true
953,PROD000997,Reebok Runner 1338,Reebok,SKU-REE-FOO-8729,CAT0043,Footwear,SUP0062,Signature Label Trading,Distributor,32183.0,24137.25,18535.63,3.5,29516,OUT_OF_STOCK,false,2024-05-21,2026-06-07,9999-12-31,true
958,PROD001002,Adidas Sprint 2897,Adidas,SKU-ADI-FOO-6797,CAT0043,Footwear,SUP0051,KnitWear Industries Inc.,Distributor,38636.0,26658.84,20947.93,4.1,15473,ACTIVE,true,2023-08-20,2026-06-07,9999-12-31,true
979,PROD001024,Apple Legion 9390,Apple,SKU-APP-LAP-1384,CAT0009,Laptops,SUP0015,Vanguard Audio Systems,Retail Vendor,66492.0,63167.4,45906.95,2.6,32680,ACTIVE,true,2024-09-25,2026-06-07,9999-12-31,true
991,PROD001036,Cosco pro-series 742,Cosco,SKU-COS-FIT-5067,CAT0084,Fitness Equipment,SUP0041,Urban Fashion Traders,Distributor,117013.0,72548.06,57899.44,4.4,29027,ACTIVE,true,2023-12-11,2026-06-07,9999-12-31,true
997,PROD001042,The Derma Co Acne cream 7807,The Derma Co,SKU-THE-SKI-5079,CAT0071,Skincare,SUP0009,Quantum Semiconductors India,Distributor,115255.0,84136.15,64156.91,3.1,18212,ACTIVE,true,2024-07-20,2026-06-07,9999-12-31,true
1007,PROD001052,Nike Zoom 8875,Nike,SKU-NIK-FOO-7050,CAT0043,Footwear,SUP0086,Elite Home Products,Wholesaler,80259.0,60194.25,39476.81,3.1,17615,ACTIVE,false,2024-12-04,2026-06-07,9999-12-31,true
1013,PROD001058,Cetaphil body gel 2925,Cetaphil,SKU-CET-HAI-9155,CAT0078,Haircare,SUP0071,Western Garments Trading,Wholesaler,41162.0,29225.02,23021.64,3.8,19809,ACTIVE,true,2024-04-14,2026-06-07,9999-12-31,true
1020,PROD001066,Apple Legion 4172,Apple,SKU-APP-LAP-2265,CAT0009,Laptops,SUP0100,HomeGlow Lighting Enterprise,Distributor,13797.0,11451.51,7070.44,3.4,11424,ACTIVE,true,2023-07-22,2026-06-07,9999-12-31,true
1025,PROD001071,Nike AirMax 7080,Nike,SKU-NIK-FOO-4330,CAT0043,Footwear,SUP0116,ModularKitchen Hardware Labs,Distributor,15637.0,13135.08,10643.69,4.7,34597,ACTIVE,true,2024-06-06,2026-06-07,9999-12-31,true
1027,PROD001073,Lakmé Matte 9436,Lakmé,SKU-LAK-SKI-8557,CAT0071,Skincare,SUP0088,Modern Kitchen Appliances Ltd,Wholesaler,11142.0,7799.4,6437.1,4.6,42661,ACTIVE,true,2023-06-25,2026-06-07,9999-12-31,true
1042,PROD001088,Dell Predator 1717,Dell,SKU-DEL-LAP-3375,CAT0009,Laptops,SUP0091,SteelLine Culinary Utensils,Distributor,103927.0,71709.63,53722.87,4.2,8549,ACTIVE,true,2025-03-02,2026-06-07,9999-12-31,true
1080,PROD001127,HP Pavallion 8401,HP,SKU-HP-LAP-1132,CAT0009,Laptops,SUP0147,NutriBio Dietary Supplements,Wholesaler,81321.0,69122.85,45068.41,3.4,14289,ACTIVE,true,2023-09-03,2026-06-07,9999-12-31,true
1083,PROD001130,Samsung iPhone 12 3287,Samsung,SKU-SAM-MOB-7526,CAT0006,Mobiles,SUP0159,EcoFriendly Bamboo Brushes,Marketplace Seller,81797.0,74435.27,62793.68,4.0,7525,ACTIVE,true,2023-09-18,2026-06-07,9999-12-31,true
1095,PROD001142,HRX Regular Fit 7442,HRX,SKU-HRX-WOM-2051,CAT0032,Women Clothing,SUP0178,IronMuscle Weightlifting Co,Wholesaler,100917.0,66605.22,51188.69,2.7,22263,ACTIVE,true,2026-03-23,2026-06-07,9999-12-31,true
1105,PROD001152,Apple Nord 1682,Apple,SKU-APP-MOB-9944,CAT0006,Mobiles,SUP0022,MacroTech Display Panels,Distributor,124882.0,87417.4,61574.7,3.7,28799,ACTIVE,true,2024-04-27,2026-06-07,9999-12-31,true
1120,PROD001167,H&M Regular Fit 9149,H&M,SKU-H&M-WOM-6292,CAT0032,Women Clothing,SUP0081,DirectToHome Retail Logistics,Marketplace Seller,121842.0,81634.14,65232.47,2.7,24696,ACTIVE,true,2023-11-22,2026-06-07,9999-12-31,true
1132,PROD001181,Cetaphil onion shampoo 6404,Cetaphil,SKU-CET-HAI-1477,CAT0078,Haircare,SUP0196,AerobicFlex Yoga Brands,Marketplace Seller,77416.0,53417.04,42893.03,3.8,26938,ACTIVE,false,2025-10-06,2026-06-07,9999-12-31,true
1138,PROD001187,HRX Regular Fit 3738,HRX,SKU-HRX-MEN-7583,CAT0020,Men Clothing,SUP0199,StrikeRate Cricket Gear,Wholesaler,93572.0,85150.52,67425.27,3.6,33878,ACTIVE,true,2024-09-07,2026-06-07,9999-12-31,true
1139,PROD001188,OnePlus Galaxy s17 9576,OnePlus,SKU-ONE-MOB-6484,CAT0006,Mobiles,SUP0119,Metropolitan Hardware Supply,Distributor,94661.0,81408.46,50677.1,3.5,4957,ACTIVE,true,2026-02-09,2026-06-07,9999-12-31,true
1149,PROD001199,Dell Pavallion 3124,Dell,SKU-DEL-LAP-3728,CAT0009,Laptops,SUP0093,FurnishCo Living Solutions,Retail Vendor,55699.0,37318.33,26178.56,3.0,38786,ACTIVE,true,2025-09-04,2026-06-07,9999-12-31,true
1152,PROD001202,Realme Pods 2304,Realme,SKU-REA-HEA-7111,CAT0012,Headphones,SUP0209,AirLine Paragliding Equipment,Wholesaler,54058.0,45408.72,37412.6,3.4,2417,ACTIVE,true,2023-08-26,2026-06-07,9999-12-31,true
1172,PROD001223,The Derma Co Matte 3323,The Derma Co,SKU-THE-SKI-3057,CAT0071,Skincare,SUP0176,SportsZone Retailers,Retail Vendor,105305.0,100039.75,84627.83,4.6,22463,ACTIVE,true,2025-03-31,2026-06-07,9999-12-31,true
1191,PROD001243,Mamaearth Sunscream s 50 8460,Mamaearth,SKU-MAM-SKI-3276,CAT0071,Skincare,SUP0048,Elegant Silks & Fabrics,Wholesaler,124618.0,89724.96,60028.3,3.7,23632,ACTIVE,true,2024-01-19,2026-06-07,9999-12-31,true
1208,PROD001261,The Derma Co Sunscream s 50 1975,The Derma Co,SKU-THE-SKI-3024,CAT0071,Skincare,SUP0196,AerobicFlex Yoga Brands,Marketplace Seller,122180.0,103853.0,87686.53,3.8,48660,ACTIVE,true,2025-07-30,2026-06-07,9999-12-31,true
1222,PROD001276,Apple Pavallion 2859,Apple,SKU-APP-LAP-6094,CAT0009,Laptops,SUP0135,LuxeCosmetics Trading Co,Wholesaler,135187.0,114908.95,79485.19,3.9,34178,ACTIVE,true,2025-12-09,2026-06-07,9999-12-31,true
1233,PROD001287,HP Pavallion 3071,HP,SKU-HP-LAP-9038,CAT0009,Laptops,SUP0171,SmartChoice Online Vendors,Marketplace Seller,97395.0,58437.0,45076.2,4.5,47817,ACTIVE,true,2024-04-07,2026-06-07,9999-12-31,true
1237,PROD001291,Motorola Nord 8141,Motorola,SKU-MOT-MOB-6511,CAT0006,Mobiles,SUP0125,Furniture Freight Yard,Internal Warehouse Supplier,86916.0,66925.32,53054.34,3.9,12221,ACTIVE,true,2025-02-18,2026-06-07,9999-12-31,true
1239,PROD001293,Lakmé Acne cream 2811,Lakmé,SKU-LAK-SKI-6651,CAT0071,Skincare,SUP0010,Apex PC Components Group,Wholesaler,123908.0,115234.44,71494.61,4.3,45099,ACTIVE,true,2025-05-05,2026-06-07,9999-12-31,true
1243,PROD001297,Cosco A13 9074,Cosco,SKU-COS-FIT-1293,CAT0084,Fitness Equipment,SUP0146,Infinity Salon Systems,Distributor,42634.0,39649.62,28440.78,3.8,34256,ACTIVE,false,2024-08-02,2026-06-07,9999-12-31,true
1252,PROD001307,OnePlus infinity 7410,OnePlus,SKU-ONE-MOB-2039,CAT0006,Mobiles,SUP0042,Vogue Apparel Wholesale,Wholesaler,5124.0,3176.88,2530.19,5.0,5652,ACTIVE,true,2023-08-01,2026-06-07,9999-12-31,true
1259,PROD001314,Head & shoulder onion shampoo 8617,Head & shoulder,SKU-HEA-HAI-4961,CAT0078,Haircare,SUP0045,Classic Threads Retailers,Retail Vendor,70637.0,50152.27,35575.45,3.4,28190,ACTIVE,false,2026-05-28,2026-06-07,9999-12-31,true
1267,PROD001323,Reebok AirMax 5461,Reebok,SKU-REE-FOO-9345,CAT0043,Footwear,SUP0090,ComfortSeating Chair Corp,Wholesaler,133614.0,116244.18,90966.86,4.2,9594,ACTIVE,true,2025-03-28,2026-06-07,9999-12-31,true
1275,PROD001332,JBL Wave 680,JBL,SKU-JBL-HEA-8418,CAT0012,Headphones,SUP0216,BlueDart Logistics Storage Node,Internal Warehouse Supplier,124547.0,90919.31,62397.19,3.4,49200,DISCONTINUED,true,2026-01-24,2026-06-07,9999-12-31,true
1280,PROD001338,HRX Slim Fit 7763,HRX,SKU-HRX-WOM-9198,CAT0032,Women Clothing,SUP0047,DenimCraft Manufacturing Co,Distributor,72878.0,69234.1,46558.75,4.7,24630,ACTIVE,true,2025-10-22,2026-06-07,9999-12-31,true
1290,PROD001349,Noise BassX 5710,Noise,SKU-NOI-HEA-8762,CAT0012,Headphones,SUP0034,Magna Sound Distribution,Distributor,100099.0,76075.24,54459.6,4.8,28714,ACTIVE,false,2023-07-07,2026-06-07,9999-12-31,true
1295,PROD001354,MSI ROG 4531,MSI,SKU-MSI-LAP-2792,CAT0009,Laptops,SUP0202,Everest Mountaineering Imports,Distributor,21750.0,20445.0,13965.81,4.4,12901,ACTIVE,false,2025-12-08,2026-06-07,9999-12-31,true
1304,PROD001363,Adidas C83 2030,Adidas,SKU-ADI-FIT-4387,CAT0084,Fitness Equipment,SUP0109,StainlessCraft Heavy Metal,Wholesaler,46048.0,36377.92,25374.27,3.2,47375,ACTIVE,true,2025-07-04,2026-06-07,9999-12-31,true
1326,PROD001386,Mamaearth Vitamin C Enriched 8097,Mamaearth,SKU-MAM-SKI-8005,CAT0071,Skincare,SUP0166,SpringFresh Body Sprays,Distributor,53668.0,37567.6,31187.44,2.9,19124,DISCONTINUED,true,2025-09-21,2026-06-07,9999-12-31,true
1329,PROD001389,HRX Relaxed Fit 7974,HRX,SKU-HRX-WOM-1640,CAT0032,Women Clothing,SUP0034,Magna Sound Distribution,Distributor,113399.0,104327.08,67782.26,4.3,32375,ACTIVE,true,2025-02-24,2026-06-07,9999-12-31,true
1354,PROD001414,Spykar Relaxed Fit 6342,Spykar,SKU-SPY-WOM-9729,CAT0032,Women Clothing,SUP0133,ProHair Salon Supplies,Retail Vendor,66518.0,63192.1,53533.13,3.4,46829,ACTIVE,true,2026-05-06,2026-06-07,9999-12-31,true
1371,PROD001432,Yonex B62 4189,Yonex,SKU-YON-FIT-3929,CAT0084,Fitness Equipment,SUP0091,SteelLine Culinary Utensils,Distributor,105533.0,94979.7,74251.66,3.6,12762,ACTIVE,true,2024-04-08,2026-06-07,9999-12-31,true
1395,PROD001457,Apple iPhone 15 pro 5826,Apple,SKU-APP-MOB-1685,CAT0006,Mobiles,SUP0045,Classic Threads Retailers,Retail Vendor,70152.0,63136.8,42910.34,3.1,36730,DISCONTINUED,true,2025-04-08,2026-06-07,9999-12-31,true
1401,PROD001463,Realme iPhone 15 pro 4182,Realme,SKU-REA-MOB-6797,CAT0006,Mobiles,SUP0210,DefenseShield Martial Arts,Retail Vendor,64961.0,52618.41,34064.82,3.4,31105,ACTIVE,false,2024-11-24,2026-06-07,9999-12-31,true
1403,PROD001465,Lakmé Vitamin C Enriched 3986,Lakmé,SKU-LAK-SKI-3574,CAT0071,Skincare,SUP0009,Quantum Semiconductors India,Distributor,29213.0,26583.83,19927.63,3.9,2394,ACTIVE,true,2026-05-24,2026-06-07,9999-12-31,true
1431,PROD001493,HRX Regular Fit 1754,HRX,SKU-HRX-WOM-9385,CAT0032,Women Clothing,SUP0088,Modern Kitchen Appliances Ltd,Wholesaler,6042.0,5014.86,3489.39,3.7,33411,ACTIVE,true,2024-01-10,2026-06-07,9999-12-31,true
1433,PROD001495,Peter England Slim Fit 4680,Peter England,SKU-PET-MEN-9266,CAT0020,Men Clothing,SUP0093,FurnishCo Living Solutions,Retail Vendor,149688.0,128731.68,97873.67,4.1,38297,ACTIVE,true,2026-05-30,2026-06-07,9999-12-31,true
1449,PROD001511,Pepe Jeans Relaxed Fit 5351,Pepe Jeans,SKU-PEP-WOM-4598,CAT0032,Women Clothing,SUP0076,Nova Silk Route Traders,Distributor,85881.0,73857.66,57270.71,2.5,30483,ACTIVE,true,2024-10-09,2026-06-07,9999-12-31,true
1451,PROD001513,Lakmé Sheet-mask 1955,Lakmé,SKU-LAK-SKI-2124,CAT0071,Skincare,SUP0174,StarB2B Commercial Trading,Wholesaler,148125.0,124425.0,101299.85,4.4,15272,ACTIVE,true,2024-07-27,2026-06-07,9999-12-31,true
1466,PROD001528,OnePlus Galaxy s17 pro 8852,OnePlus,SKU-ONE-MOB-4624,CAT0006,Mobiles,SUP0211,AllWeather Sports Nets,Wholesaler,109948.0,100052.68,73409.21,3.9,18345,OUT_OF_STOCK,true,2025-03-31,2026-06-07,9999-12-31,true
1471,PROD001533,Alphax A13 9658,Alphax,SKU-ALP-FIT-2711,CAT0084,Fitness Equipment,SUP0179,Olympic Sports Wholesalers,Wholesaler,83515.0,64306.55,41445.17,2.6,35853,ACTIVE,true,2026-04-02,2026-06-07,9999-12-31,true
1472,PROD001534,JBL Pods 1412,JBL,SKU-JBL-HEA-7854,CAT0012,Headphones,SUP0058,Royal Heritage Textiles,Distributor,86101.0,62853.73,49202.99,2.6,18669,ACTIVE,true,2024-10-03,2026-06-07,9999-12-31,true
1482,PROD001544,HP Legion 3286,HP,SKU-HP-LAP-3697,CAT0009,Laptops,SUP0051,KnitWear Industries Inc.,Distributor,6353.0,4574.16,2852.85,2.5,26610,ACTIVE,true,2026-02-18,2026-06-07,9999-12-31,true
1489,PROD001551,Samsung iPhone 15 pro 1753,Samsung,SKU-SAM-MOB-7121,CAT0006,Mobiles,SUP0096,KitchenKing Cookware Trading,Wholesaler,32240.0,19344.0,14275.71,4.8,8158,ACTIVE,true,2024-10-09,2026-06-07,9999-12-31,true
1498,PROD001561,Pepe Jeans Slim Fit 2115,Pepe Jeans,SKU-PEP-WOM-8389,CAT0032,Women Clothing,SUP0148,NaturalEssence Soap Mills,Retail Vendor,102659.0,92393.1,78199.51,3.7,21849,ACTIVE,true,2023-12-31,2026-06-07,9999-12-31,true
1499,PROD001562,Pepe Jeans Relaxed Fit 4602,Pepe Jeans,SKU-PEP-WOM-9802,CAT0032,Women Clothing,SUP0154,Royal Fragrance Import House,Distributor,90232.0,72185.6,58947.6,4.9,40879,DISCONTINUED,true,2023-10-14,2026-06-07,9999-12-31,true
1503,PROD001566,Puma AirMax 4778,Puma,SKU-PUM-FOO-4028,CAT0043,Footwear,SUP0201,PowerPulse Energy Nutrition,Marketplace Seller,81053.0,73758.23,51874.53,4.4,8419,ACTIVE,true,2024-07-18,2026-06-07,9999-12-31,true
1507,PROD001570,Nivia B62 4932,Nivia,SKU-NIV-FIT-7393,CAT0084,Fitness Equipment,SUP0110,Artisan Woodworks Collective,Retail Vendor,143163.0,131709.96,95334.98,2.6,47759,ACTIVE,true,2024-10-10,2026-06-07,9999-12-31,true
1534,PROD001597,H&M Slim Fit 1805,H&M,SKU-H&M-WOM-7863,CAT0032,Women Clothing,SUP0152,Lotus Petals Cosmetics,Wholesaler,71146.0,49802.2,31269.05,4.0,31768,ACTIVE,true,2023-10-24,2026-06-07,9999-12-31,true
1539,PROD001602,Adidas Runner 7571,Adidas,SKU-ADI-FOO-6528,CAT0043,Footwear,SUP0033,Kinetic Energy Batteries,Distributor,23535.0,14121.0,9432.52,4.9,1958,ACTIVE,true,2025-05-28,2026-06-07,9999-12-31,true
1541,PROD001604,Spykar Slim Fit 2123,Spykar,SKU-SPY-MEN-3610,CAT0020,Men Clothing,SUP0075,ThreadBare Mill Outlets,Retail Vendor,127871.0,93345.83,76034.61,4.0,36381,DISCONTINUED,true,2024-08-23,2026-06-07,9999-12-31,true
1551,PROD001614,Nykaa Cosmetics Sheet-mask 1306,Nykaa Cosmetics,SKU-NYK-SKI-6525,CAT0071,Skincare,SUP0177,ProFit Gym Equipment Trade,Distributor,141562.0,131652.66,85815.84,4.7,46842,ACTIVE,true,2024-08-11,2026-06-07,9999-12-31,true
1556,PROD001619,Adidas Zoom 5767,Adidas,SKU-ADI-FOO-3722,CAT0043,Footwear,SUP0188,SmashRacket Tennis Agencies,Retail Vendor,29925.0,27830.25,20912.76,4.6,11958,ACTIVE,true,2024-06-25,2026-06-07,9999-12-31,true
1559,PROD001622,Noise Wave 6714,Noise,SKU-NOI-HEA-4654,CAT0012,Headphones,SUP0078,Mega Supply Chain Pvt Ltd,Wholesaler,68817.0,65376.15,52536.38,3.0,19653,ACTIVE,true,2025-12-15,2026-06-07,9999-12-31,true
1560,PROD001623,Motorola Redmi 5365,Motorola,SKU-MOT-MOB-6565,CAT0006,Mobiles,SUP0115,TerraCotta EarthWare Group,Retail Vendor,51377.0,36991.44,23257.27,3.2,48547,OUT_OF_STOCK,true,2026-04-23,2026-06-07,9999-12-31,true
1566,PROD001629,The Derma Co Anti-dendruff 8236,The Derma Co,SKU-THE-HAI-6018,CAT0078,Haircare,SUP0162,BabySafe Hypoallergenic Products,Wholesaler,139260.0,87733.8,73839.19,2.5,25955,OUT_OF_STOCK,true,2025-01-06,2026-06-07,9999-12-31,true
1574,PROD001637,Yonex Max-repultion 6548,Yonex,SKU-YON-FIT-6832,CAT0084,Fitness Equipment,SUP0101,EcoClean Home Consumables,Retail Vendor,117221.0,101982.27,79853.33,4.7,8652,ACTIVE,true,2025-07-09,2026-06-07,9999-12-31,true
1577,PROD001640,Realme Galaxy s17 9682,Realme,SKU-REA-MOB-5321,CAT0006,Mobiles,SUP0012,ByteSize Gadgets Inc.,Marketplace Seller,71450.0,59303.5,37796.62,5.0,28656,ACTIVE,true,2025-03-18,2026-06-07,9999-12-31,true
1591,PROD001654,The Derma Co Vitamin C Enriched 8560,The Derma Co,SKU-THE-SKI-9661,CAT0071,Skincare,SUP0163,SpaLuxury Essential Oils,Retail Vendor,28907.0,24570.95,18301.09,4.9,35196,ACTIVE,false,2023-11-21,2026-06-07,9999-12-31,true
1594,PROD001657,HRX Slim Fit 5516,HRX,SKU-HRX-MEN-9128,CAT0020,Men Clothing,SUP0066,Blossom Kids Clothing LLP,Wholesaler,658.0,467.18,327.08,3.8,17443,DISCONTINUED,true,2024-05-12,2026-06-07,9999-12-31,true
1595,PROD001658,Noise SoundPro 5080,Noise,SKU-NOI-HEA-8210,CAT0012,Headphones,SUP0192,FitLife Wearable Trackers,Marketplace Seller,105663.0,63397.8,43636.91,4.2,46326,DISCONTINUED,true,2026-04-04,2026-06-07,9999-12-31,true
1597,PROD001661,Lenovo Pavallion 6020,Lenovo,SKU-LEN-LAP-9570,CAT0009,Laptops,SUP0155,PureSilk Bath Products,Retail Vendor,10325.0,8363.25,5303.51,4.6,37311,ACTIVE,true,2024-06-28,2026-06-07,9999-12-31,true
1601,PROD001665,OnePlus Redmi 1726,OnePlus,SKU-ONE-MOB-9608,CAT0006,Mobiles,SUP0069,FastFashion Supply Network,Marketplace Seller,105378.0,88517.52,53332.64,4.5,47355,ACTIVE,true,2024-09-06,2026-06-07,9999-12-31,true
1609,PROD001673,JBL AirBeat 1924,JBL,SKU-JBL-HEA-6750,CAT0012,Headphones,SUP0120,PureWater Filter Tech Group,Retail Vendor,141775.0,104913.5,87747.77,2.6,17480,ACTIVE,true,2024-08-05,2026-06-07,9999-12-31,true
1612,PROD001676,Noise SoundPro 6046,Noise,SKU-NOI-HEA-8420,CAT0012,Headphones,SUP0099,SofaStyles Manufacturing LLP,Wholesaler,59731.0,42409.01,29773.19,3.2,18459,ACTIVE,true,2024-12-04,2026-06-07,9999-12-31,true
1627,PROD001691,Spykar Regular Fit 6309,Spykar,SKU-SPY-MEN-7827,CAT0020,Men Clothing,SUP0038,Nova Gaming Gear Enterprise,Marketplace Seller,52172.0,43302.76,29138.31,4.9,29612,ACTIVE,false,2024-10-20,2026-06-07,9999-12-31,true
1630,PROD001694,Lakmé Sunscream s 50 8026,Lakmé,SKU-LAK-SKI-6358,CAT0071,Skincare,SUP0156,GlowNation Beauty Merchants,Marketplace Seller,89916.0,83621.88,52298.26,3.5,2811,ACTIVE,true,2025-09-01,2026-06-07,9999-12-31,true
1636,PROD001700,Nykaa Cosmetics Sunscream s 50 6441,Nykaa Cosmetics,SKU-NYK-SKI-7346,CAT0071,Skincare,SUP0101,EcoClean Home Consumables,Retail Vendor,30339.0,25181.37,15272.54,4.5,7560,ACTIVE,true,2025-03-20,2026-06-07,9999-12-31,true
1639,PROD001703,Adidas C83 6814,Adidas,SKU-ADI-FIT-3659,CAT0084,Fitness Equipment,SUP0035,Pinnacle Computer Trade,Wholesaler,82145.0,58322.95,47869.86,4.1,40971,ACTIVE,true,2026-03-04,2026-06-07,9999-12-31,true
1646,PROD001711,Lenovo Pavallion 3495,Lenovo,SKU-LEN-LAP-2249,CAT0009,Laptops,SUP0114,GreenPlast Containers Ltd,Wholesaler,60046.0,52240.02,41930.01,3.2,42173,OUT_OF_STOCK,true,2026-03-17,2026-06-07,9999-12-31,true
1651,PROD001717,Spykar Regular Fit 448,Spykar,SKU-SPY-MEN-5409,CAT0020,Men Clothing,SUP0062,Signature Label Trading,Distributor,76749.0,47584.38,35709.68,3.9,39373,ACTIVE,true,2024-01-25,2026-06-07,9999-12-31,true
1668,PROD001734,Levis Relaxed Fit 432,Levis,SKU-LEV-MEN-3919,CAT0020,Men Clothing,SUP0088,Modern Kitchen Appliances Ltd,Wholesaler,126610.0,106352.4,78765.8,3.9,21156,ACTIVE,true,2025-09-01,2026-06-07,9999-12-31,true
1670,PROD001736,Pepe Jeans Regular Fit 3793,Pepe Jeans,SKU-PEP-WOM-4063,CAT0032,Women Clothing,SUP0157,BioNutrient Vitamin Trade,Wholesaler,147564.0,125429.4,96572.2,2.8,46497,ACTIVE,true,2024-07-21,2026-06-07,9999-12-31,true
1684,PROD001750,Realme Wave 6322,Realme,SKU-REA-HEA-8471,CAT0012,Headphones,SUP0048,Elegant Silks & Fabrics,Wholesaler,90654.0,57112.02,42767.6,3.9,9422,ACTIVE,true,2024-04-19,2026-06-07,9999-12-31,true
1692,PROD001758,Motorola Redmi 3542,Motorola,SKU-MOT-MOB-7252,CAT0006,Mobiles,SUP0096,KitchenKing Cookware Trading,Wholesaler,126461.0,99904.19,68082.92,3.8,40848,ACTIVE,true,2025-03-06,2026-06-07,9999-12-31,true
1707,PROD001773,Levis Slim Fit 1372,Levis,SKU-LEV-WOM-8244,CAT0032,Women Clothing,SUP0079,Flipkart Fulfillment Partner,Internal Warehouse Supplier,20160.0,16732.8,11722.35,4.8,892,ACTIVE,true,2026-03-21,2026-06-07,9999-12-31,true
1714,PROD001780,MSI Legion 928,MSI,SKU-MSI-LAP-8929,CAT0009,Laptops,SUP0089,Royal Decor & Craft Houses,Distributor,97665.0,77155.35,60648.09,4.8,38300,ACTIVE,true,2023-09-15,2026-06-07,9999-12-31,true
1722,PROD001790,Wrangler Regular Fit 3966,Wrangler,SKU-WRA-MEN-4572,CAT0020,Men Clothing,SUP0045,Classic Threads Retailers,Retail Vendor,88658.0,84225.1,67853.9,3.6,27163,ACTIVE,true,2024-05-31,2026-06-07,9999-12-31,true
1740,PROD001808,Adidas pro-series 9251,Adidas,SKU-ADI-FIT-6981,CAT0084,Fitness Equipment,SUP0186,TrekKer Hiking & Mountain Gear,Wholesaler,89815.0,83527.95,50546.17,4.0,11478,OUT_OF_STOCK,true,2024-06-19,2026-06-07,9999-12-31,true
1746,PROD001814,MSI Pavallion 2228,MSI,SKU-MSI-LAP-8569,CAT0009,Laptops,SUP0126,ValuePlus Variety Wholesale,Wholesaler,115927.0,81148.9,65129.08,3.3,20013,ACTIVE,true,2025-02-20,2026-06-07,9999-12-31,true
1754,PROD001822,Nykaa Cosmetics Waterproof Gel 8161,Nykaa Cosmetics,SKU-NYK-SKI-5721,CAT0071,Skincare,SUP0071,Western Garments Trading,Wholesaler,35337.0,31449.93,23331.55,3.8,28456,ACTIVE,true,2025-03-23,2026-06-07,9999-12-31,true
1769,PROD001837,Adidas pro-series 8024,Adidas,SKU-ADI-FIT-7979,CAT0084,Fitness Equipment,SUP0043,TrendSetter Garments Ltd,Wholesaler,149142.0,137210.64,88430.53,3.9,23417,ACTIVE,true,2023-11-05,2026-06-07,9999-12-31,true
1771,PROD001839,Cetaphil body gel 502,Cetaphil,SKU-CET-HAI-4096,CAT0078,Haircare,SUP0057,Golden Thread Handlooms,Retail Vendor,9015.0,7662.75,5855.42,2.6,45455,ACTIVE,true,2025-07-28,2026-06-07,9999-12-31,true
4,PROD000005,The Derma Co Sheet-mask 190,The Derma Co,SKU-THE-SKI-1511,CAT0071,Skincare,SUP0135,LuxeCosmetics Trading Co,Wholesaler,69136.0,47012.48,33009.08,3.6,5854,ACTIVE,true,2023-07-12,2026-06-07,9999-12-31,true
10,PROD000011,Sony Wave 2776,Sony,SKU-SON-HEA-4667,CAT0012,Headphones,SUP0072,DesiWeaves Traditional Co,Wholesaler,131450.0,105160.0,67484.27,4.6,31248,OUT_OF_STOCK,true,2025-07-03,2026-06-07,9999-12-31,true
11,PROD000013,Levis Relaxed Fit 4088,Levis,SKU-LEV-WOM-1669,CAT0032,Women Clothing,SUP0026,Vertex SmartHome Systems,Retail Vendor,78057.0,67909.59,53599.3,4.3,32449,ACTIVE,false,2023-10-16,2026-06-07,9999-12-31,true
22,PROD000024,Wrangler Regular Fit 271,Wrangler,SKU-WRA-WOM-7747,CAT0032,Women Clothing,SUP0209,AirLine Paragliding Equipment,Wholesaler,2543.0,1805.53,1219.33,4.7,39171,ACTIVE,true,2024-03-24,2026-06-07,9999-12-31,true
29,PROD000032,Alphax pro-series 1160,Alphax,SKU-ALP-FIT-2146,CAT0084,Fitness Equipment,SUP0022,MacroTech Display Panels,Distributor,91545.0,74151.45,60448.44,4.8,48663,ACTIVE,true,2023-09-04,2026-06-07,9999-12-31,true
30,PROD000033,Spykar Regular Fit 9681,Spykar,SKU-SPY-MEN-3327,CAT0020,Men Clothing,SUP0002,National Electronics Hub,Wholesaler,79700.0,56587.0,43093.09,3.5,36050,ACTIVE,true,2023-10-19,2026-06-07,9999-12-31,true
